#    object_id            ra              dec               x                y          realized_flux         flux             mag            obj_type     
  10431000181528   1.07886134e+01  -4.46908010e+01   1.66367513e+01   2.95173985e+01   3.00000000e+00   2.37565800e+00   1.41001655e+01           galaxy
  10431000140515   1.08531849e+01  -4.45649596e+01   2.13647037e+03   3.97761086e+03   5.00000000e+00   6.73262917e+00   1.29691636e+01           galaxy
  10431000141293   1.09267640e+01  -4.45721313e+01   3.80428415e+03   3.50361274e+03   3.00000000e+00   2.50950389e+00   1.40406556e+01           galaxy
  10431000142246   1.07744293e+01  -4.46681968e+01  -1.99131846e+02   8.21073372e+02   3.00000000e+00   3.15815674e+00   1.37910411e+01           galaxy
  10431000146710   1.07935321e+01  -4.45682066e+01   7.38861893e+02   4.06161174e+03   2.00000000e+00   3.47162222e+00   1.36882941e+01           galaxy
  10431000163516   1.08118990e+01  -4.45573255e+01   1.21830243e+03   4.36211186e+03   8.00000000e+00   5.39654558e+00   1.32093357e+01           galaxy
  10431000121842   1.08263666e+01  -4.46450520e+01   1.11678162e+03   1.41937849e+03   7.00000000e+00   6.82570041e+00   1.29542572e+01           galaxy
  10431000122118   1.09450770e+01  -4.45552005e+01   4.31332018e+03   4.00320172e+03   2.00000000e+00   4.95248729e+00   1.33025669e+01           galaxy
  10431000122128   1.09302838e+01  -4.45574807e+01   3.95929846e+03   3.97584227e+03   7.00000000e+00   9.01063187e+00   1.26527372e+01           galaxy
  10431000122147   1.09431321e+01  -4.45622613e+01   4.23280875e+03   3.77642947e+03   3.00000000e+00   2.06575475e+00   1.42519284e+01           galaxy
  10431000125982   1.08609491e+01  -4.46125594e+01   2.07870396e+03   2.38118530e+03   4.00000000e+00   6.33734927e+00   1.30348562e+01           galaxy
  10431000127150   1.09330873e+01  -4.46815550e+01   3.40140775e+03  -1.28924909e+02   2.00000000e+00   1.97352813e+00   1.43015170e+01           galaxy
  10431000127153   1.09350272e+01  -4.46835722e+01   3.43610662e+03  -2.01777173e+02   8.00000000e+00   6.21580695e+00   1.30558815e+01           galaxy
  10431000129686   1.07806547e+01  -4.46505487e+01   3.23122116e+01   1.38394761e+03   8.00000000e+00   6.26735177e+00   1.30469151e+01           galaxy
  10431000130345   1.09451906e+01  -4.46520319e+01   3.82942308e+03   8.06490325e+02   3.00000000e+00   3.84457059e+00   1.35775057e+01           galaxy
  10431000130346   1.09487784e+01  -4.46538422e+01   3.90327060e+03   7.35122055e+02   2.00000000e+00   2.24480709e+00   1.41616777e+01           galaxy
  10431000131943   1.08497736e+01  -4.46622387e+01   1.57239937e+03   7.76942376e+02   5.00000000e+00   5.15656056e+00   1.32587250e+01           galaxy
  10431000132681   1.09034729e+01  -4.45879388e+01   3.18588525e+03   3.05704033e+03   3.00000000e+00   5.06457965e+00   1.32782668e+01           galaxy
  10431000134583   1.09487640e+01  -4.46580806e+01   3.88163431e+03   5.95264074e+02   2.00000000e+00   4.14481146e+00   1.34958633e+01           galaxy
  10431000069174   1.08810599e+01  -4.45937588e+01   2.63800560e+03   2.93716319e+03   6.00000000e+00   7.97791235e+00   1.27849021e+01           galaxy
  10431000071570   1.08606672e+01  -4.45517783e+01   2.37552587e+03   4.38872582e+03   3.00000000e+00   4.39602195e+00   1.34319757e+01           galaxy
  10431000076467   1.08164115e+01  -4.46751151e+01   7.37044944e+02   4.58663680e+02   4.00000000e+00   2.66858121e+00   1.39739242e+01           galaxy
  10431000076468   1.08190973e+01  -4.46733359e+01   8.07976794e+02   5.08819198e+02   9.00000000e+00   6.79295458e+00   1.29594785e+01           galaxy
  10431000084225   1.07992810e+01  -4.46394038e+01   5.18415429e+02   1.69248352e+03   7.00000000e+00   5.10587260e+00   1.32694504e+01           galaxy
  10431000084228   1.08071685e+01  -4.46398841e+01   6.98466162e+02   1.65142290e+03   2.00000000e+00   4.79762023e+00   1.33370606e+01           galaxy
  10431000087229   1.07778460e+01  -4.46058389e+01   1.89013447e+02   2.86915453e+03   1.10000000e+01   9.92842451e+00   1.25474244e+01           galaxy
  10431000088513   1.08840074e+01  -4.45637430e+01   2.85630567e+03   3.91857551e+03   2.00000000e+00   9.34028218e+00   1.26137253e+01           galaxy
  10431000036901   1.09493767e+01  -4.45871156e+01   4.25247918e+03   2.93577164e+03   5.00000000e+00   4.11381756e+00   1.35040127e+01           galaxy
  10431000036902   1.09432941e+01  -4.46057836e+01   4.01791631e+03   2.33925775e+03   6.00000000e+00   8.44354384e+00   1.27233134e+01           galaxy
  10431000047542   1.09420449e+01  -4.45874678e+01   4.08101795e+03   2.94789563e+03   4.00000000e+00   3.21409544e+00   1.37719784e+01           galaxy
  10431000028493   1.07967799e+01  -4.46921762e+01   1.98535062e+02  -4.19368576e+01   9.00000000e+00   5.19246812e+00   1.32511907e+01           galaxy
  10431000014447   1.08639441e+01  -4.46296481e+01   2.06269381e+03   1.80739851e+03   4.00000000e+00   4.28126704e+00   1.34606945e+01           galaxy
  10431000014529   1.08642671e+01  -4.46275171e+01   2.08080434e+03   1.87671132e+03   1.20000000e+01   7.71773706e+00   1.28209003e+01           galaxy
  10431000014576   1.08590012e+01  -4.46400035e+01   1.89668382e+03   1.48140620e+03   7.00000000e+00   4.81074961e+00   1.33340934e+01           galaxy
  10431000014581   1.08440897e+01  -4.46250292e+01   1.62644897e+03   2.02363712e+03   9.00000000e+00   9.68510997e+00   1.25743639e+01           galaxy
  10431000014592   1.08505535e+01  -4.46302559e+01   1.74991787e+03   1.83033756e+03   4.00000000e+00   2.29053720e+00   1.41397819e+01           galaxy
  10431000019322   1.07947459e+01  -4.46995289e+01   1.15029635e+02  -2.78214398e+02   9.00000000e+00   4.65765062e+00   1.33692080e+01           galaxy
  10431000019331   1.07958434e+01  -4.47056634e+01   1.09931227e+02  -4.84263354e+02   4.00000000e+00   9.38611141e+00   1.26084110e+01           galaxy
  10431000019332   1.08183804e+01  -4.46985657e+01   6.65915624e+02  -3.21881026e+02   3.00000000e+00   3.04083871e+00   1.38321418e+01           galaxy
  10431000019355   1.08333352e+01  -4.47015142e+01   9.96768549e+02  -4.67062722e+02   7.00000000e+00   6.86727878e+00   1.29476636e+01           galaxy
  10431000019376   1.07959420e+01  -4.47003074e+01   1.38800362e+02  -3.07735399e+02   2.00000000e+00   1.90034890e+00   1.43425419e+01           galaxy
  10431000019383   1.07743266e+01  -4.47028963e+01  -3.73485967e+02  -3.24331705e+02   3.00000000e+00   6.48876052e+00   1.30092209e+01           galaxy
  10431000019395   1.07993378e+01  -4.47018818e+01   2.09445160e+02  -3.70552953e+02   1.30000000e+01   9.47339660e+00   1.25983610e+01           galaxy
  10431000021204   1.08288843e+01  -4.46231724e+01   1.28392646e+03   2.13368700e+03   1.00000000e+00   3.21649913e+00   1.37711667e+01           galaxy
  10431101724690   1.07763841e+01  -4.46743670e+01  -1.84524008e+02   6.11116337e+02   5.00000000e+00   4.47652182e+00   1.34122735e+01           galaxy
  10431101729868   1.09045837e+01  -4.45752862e+01   3.27496560e+03   3.47114081e+03   7.00000000e+00   7.43079964e+00   1.28620364e+01           galaxy
  10431101731491   1.08404799e+01  -4.46750518e+01   1.29369323e+03   3.83717178e+02   9.00000000e+00   3.78004447e+00   1.35958830e+01           galaxy
  10431101736025   1.08949032e+01  -4.46545249e+01   2.65430490e+03   8.86538816e+02   9.00000000e+00   8.51113078e+00   1.27146571e+01           galaxy
  10431101737163   1.09446098e+01  -4.46505609e+01   3.82338516e+03   8.56926129e+02   3.00000000e+00   5.14900645e+00   1.32603167e+01           galaxy
  10431101737536   1.09390320e+01  -4.45716570e+01   4.09068609e+03   3.47956290e+03   4.00000000e+00   7.89109769e+00   1.27967817e+01           galaxy
  10431101741518   1.08301868e+01  -4.46046137e+01   1.40645602e+03   2.74224002e+03   9.00000000e+00   6.15602491e+00   1.30663744e+01           galaxy
  10431101743144   1.08220822e+01  -4.45655513e+01   1.41324211e+03   4.05789986e+03   7.00000000e+00   4.27997906e+00   1.34610212e+01           galaxy
  10431101743577   1.08515264e+01  -4.45686297e+01   2.07975833e+03   3.86177472e+03   6.00000000e+00   3.15195241e+00   1.37931762e+01           galaxy
  10431101743699   1.09263387e+01  -4.45486594e+01   3.91219631e+03   4.27980406e+03   1.70000000e+01   8.82935110e+00   1.26748033e+01           galaxy
  10431101746652   1.08379837e+01  -4.45569662e+01   1.82426196e+03   4.29033990e+03   3.00000000e+00   3.18080833e+00   1.37832815e+01           galaxy
  10431101746657   1.08354060e+01  -4.45565983e+01   1.76639157e+03   4.31075862e+03   6.00000000e+00   5.91951153e+00   1.31089106e+01           galaxy
  10431101746659   1.08340163e+01  -4.45561990e+01   1.73619220e+03   4.32840431e+03   1.10000000e+01   8.27742264e+00   1.27448875e+01           galaxy
  10431101746675   1.08358103e+01  -4.45561010e+01   1.77823194e+03   4.32587982e+03   2.00000000e+00   4.41999376e+00   1.34260711e+01           galaxy
  10431101746676   1.08371291e+01  -4.45556883e+01   1.81083466e+03   4.33527497e+03   6.00000000e+00   3.18068890e+00   1.37833223e+01           galaxy
  10431101746677   1.08355180e+01  -4.45565078e+01   1.76943648e+03   4.31338993e+03   4.00000000e+00   4.85318126e+00   1.33245590e+01           galaxy
  10431101746679   1.08357487e+01  -4.45566326e+01   1.77415819e+03   4.30852592e+03   4.00000000e+00   4.68748461e+00   1.33622757e+01           galaxy
  10431101751974   1.09412403e+01  -4.46159103e+01   3.91953038e+03   2.01162878e+03   1.20000000e+01   9.92747449e+00   1.25475283e+01           galaxy
  10431101754840   1.09359275e+01  -4.46225665e+01   3.76320792e+03   1.80909714e+03   4.00000000e+00   5.27427657e+00   1.32342180e+01           galaxy
  10431101755709   1.08231835e+01  -4.46710873e+01   9.13620341e+02   5.69988430e+02   2.00000000e+00   4.92576307e+00   1.33084415e+01           galaxy
  10431101758280   1.07972648e+01  -4.46675312e+01   3.32113657e+02   7.70230159e+02   1.00000000e+01   7.76870209e+00   1.28137541e+01           galaxy
  10431101760255   1.07853706e+01  -4.46921393e+01  -6.49456389e+01  -4.33425284e+00   5.00000000e+00   5.03410943e+00   1.32848187e+01           galaxy
  10431101761656   1.08250103e+01  -4.46513691e+01   1.05397890e+03   1.21515468e+03   9.00000000e+00   8.73261416e+00   1.26867646e+01           galaxy
  10431101765143   1.08955772e+01  -4.45706026e+01   3.08989053e+03   3.65481711e+03   4.00000000e+00   4.25872652e+00   1.34664259e+01           galaxy
  10431101765144   1.09431663e+01  -4.45432588e+01   4.32906517e+03   4.40358173e+03   3.00000000e+00   4.44498216e+00   1.34199502e+01           galaxy
  10431101766450   1.08504965e+01  -4.46543109e+01   1.62864525e+03   1.03635550e+03   5.00000000e+00   6.38680658e+00   1.30264159e+01           galaxy
  10431101771099   1.08205120e+01  -4.46366109e+01   1.02337649e+03   1.71681132e+03   5.00000000e+00   6.92555071e+00   1.29384895e+01           galaxy
  10431101776389   1.08231297e+01  -4.46688716e+01   9.23402081e+02   6.43312873e+02   6.00000000e+00   8.07023601e+00   1.27724097e+01           galaxy
  10431101776393   1.08309104e+01  -4.45492107e+01   1.69904758e+03   4.56909115e+03   1.40000000e+01   9.78613301e+00   1.25630975e+01           galaxy
  10431101778890   1.07865048e+01  -4.46054044e+01   3.91572347e+02   2.85586583e+03   4.00000000e+00   4.36643934e+00   1.34393067e+01           galaxy
  10431101784462   1.09338380e+01  -4.46870477e+01   3.39118121e+03  -3.12661736e+02   1.10000000e+01   8.38580334e+00   1.27307636e+01           galaxy
  10431101785870   1.07810105e+01  -4.46366995e+01   1.09218251e+02   1.84009168e+03   5.00000000e+00   7.58329943e+00   1.28399798e+01           galaxy
  10431101786200   1.07879887e+01  -4.45865878e+01   5.19277846e+02   3.47241693e+03   5.00000000e+00   8.36305920e+00   1.27337124e+01           galaxy
  10431101788693   1.08763240e+01  -4.46959823e+01   2.01758267e+03  -4.22299570e+02   3.00000000e+00   4.59705859e+00   1.33834252e+01           galaxy
  10431101799690   1.08388956e+01  -4.45754882e+01   1.75310467e+03   3.67590250e+03   6.00000000e+00   6.56925710e+00   1.29958346e+01           galaxy
  10431101800153   1.08233276e+01  -4.45882423e+01   1.32917539e+03   3.30473831e+03   1.10000000e+01   9.45746675e+00   1.26001882e+01           galaxy
  10431101800158   1.08232688e+01  -4.45879389e+01   1.32932395e+03   3.31494516e+03   1.10000000e+01   9.84091540e+00   1.25570365e+01           galaxy
  10431101800161   1.08234298e+01  -4.45883258e+01   1.33112643e+03   3.30165267e+03   8.00000000e+00   4.57687727e+00   1.33882021e+01           galaxy
  10431101802738   1.08747769e+01  -4.45652032e+01   2.63526151e+03   3.90010781e+03   4.00000000e+00   5.68114290e+00   1.31535360e+01           galaxy
  10431101803328   1.08759147e+01  -4.45625776e+01   2.67472893e+03   3.98312281e+03   7.00000000e+00   7.50407709e+00   1.28513821e+01           galaxy
  10431101815626   1.07771861e+01  -4.46457661e+01  -2.41965425e+01   1.55291836e+03   4.00000000e+00   4.95164476e+00   1.33027516e+01           galaxy
  10431101824557   1.09459471e+01  -4.45973881e+01   4.12148531e+03   2.60779550e+03   1.00000000e+00   6.34206648e+00   1.30340483e+01           galaxy
  10431101829614   1.07862942e+01  -4.47046385e+01  -1.05610312e+02  -4.19974996e+02   4.00000000e+00   5.18983663e+00   1.32517411e+01           galaxy
  10431101834674   1.08126155e+01  -4.46328000e+01   8.59671004e+02   1.86789695e+03   4.00000000e+00   5.35037300e+00   1.32186651e+01           galaxy
  10431101834675   1.08130896e+01  -4.46328402e+01   8.70437689e+02   1.86505324e+03   9.00000000e+00   8.61522896e+00   1.27014582e+01           galaxy
  10431101835978   1.09325236e+01  -4.46138529e+01   3.72820939e+03   2.10774346e+03   5.00000000e+00   4.98821004e+00   1.32947635e+01           galaxy
  10431101844626   1.08784492e+01  -4.45676428e+01   2.70810520e+03   3.80774182e+03   3.00000000e+00   3.38159090e+00   1.37168226e+01           galaxy
  10431101844630   1.08766432e+01  -4.45672957e+01   2.66802177e+03   3.82501499e+03   5.00000000e+00   6.92713068e+00   1.29382418e+01           galaxy
  10431101846442   1.08429847e+01  -4.46550105e+01   1.45146937e+03   1.03735191e+03   3.00000000e+00   3.37887014e+00   1.37176965e+01           galaxy
  10431101849214   1.09449680e+01  -4.46851389e+01   3.65793349e+03  -2.85627553e+02   8.00000000e+00   9.26099356e+00   1.26229813e+01           galaxy
  10431101568828   1.07779484e+01  -4.45755190e+01   3.41703420e+02   3.86994824e+03   6.00000000e+00   5.88936196e+00   1.31144547e+01           galaxy
  10431101568833   1.08480756e+01  -4.46290408e+01   1.69865831e+03   1.87840472e+03   4.00000000e+00   4.79237009e+00   1.33382494e+01           galaxy
  10431101570313   1.09014770e+01  -4.45610023e+01   3.27456135e+03   3.95270548e+03   5.00000000e+00   7.70419507e+00   1.28228071e+01           galaxy
  10431101570314   1.08998472e+01  -4.45615129e+01   3.23426299e+03   3.94111041e+03   8.00000000e+00   7.63927664e+00   1.28319947e+01           galaxy
  10431101571444   1.09026976e+01  -4.46216866e+01   2.99894741e+03   1.94546911e+03   5.00000000e+00   9.42722522e+00   1.26036656e+01           galaxy
  10431101572193   1.07945346e+01  -4.47033387e+01   9.12322319e+01  -4.03331972e+02   9.00000000e+00   6.64653523e+00   1.29831370e+01           galaxy
  10431101573421   1.07885062e+01  -4.45529330e+01   6.98254318e+02   4.58198024e+03   6.00000000e+00   7.76437360e+00   1.28143592e+01           galaxy
  10431101573753   1.08419162e+01  -4.46257846e+01   1.57240443e+03   2.00566767e+03   8.00000000e+00   9.35765287e+00   1.26117080e+01           galaxy
  10431101575840   1.08441440e+01  -4.45598114e+01   1.95276172e+03   4.17662613e+03   4.00000000e+00   3.16166778e+00   1.37898347e+01           galaxy
  10431101578227   1.08474388e+01  -4.45779994e+01   1.93839193e+03   3.56556671e+03   6.00000000e+00   5.41080769e+00   1.32064700e+01           galaxy
  10431101578341   1.08923748e+01  -4.46553857e+01   2.59154085e+03   8.66265754e+02   4.00000000e+00   3.17461534e+00   1.37853975e+01           galaxy
  10431101581937   1.09094860e+01  -4.46714651e+01   2.90657988e+03   2.80319806e+02   3.00000000e+00   3.40040751e+00   1.37107979e+01           galaxy
  10431101582012   1.08642321e+01  -4.46798005e+01   1.81898709e+03   1.50757227e+02   8.00000000e+00   8.22507947e+00   1.27517750e+01           galaxy
  10431101582015   1.08648441e+01  -4.46804320e+01   1.82997947e+03   1.27943144e+02   4.00000000e+00   6.75952028e+00   1.29648356e+01           galaxy
  10431101582103   1.08990121e+01  -4.46060546e+01   2.99194581e+03   2.47339813e+03   4.00000000e+00   5.52580861e+00   1.31836357e+01           galaxy
  10431101584674   1.08502805e+01  -4.46482874e+01   1.65368769e+03   1.23591183e+03   7.00000000e+00   5.30837785e+00   1.32272207e+01           galaxy
  10431101586044   1.09364740e+01  -4.45554048e+01   4.11306845e+03   4.02432957e+03   6.00000000e+00   5.86868324e+00   1.31182736e+01           galaxy
  10431101587987   1.08803394e+01  -4.46263390e+01   2.45847417e+03   1.86391634e+03   7.00000000e+00   6.07519036e+00   1.30807256e+01           galaxy
  10431101588605   1.07826384e+01  -4.46409256e+01   1.25913650e+02   1.69536073e+03   7.00000000e+00   5.42789655e+00   1.32030464e+01           galaxy
  10431101590459   1.08503491e+01  -4.46334999e+01   1.72901356e+03   1.72389281e+03   4.00000000e+00   3.37097746e+00   1.37202357e+01           galaxy
